State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Cashewnut,13642.00,3438.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Castor seed,1.00,1.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Cotton(lint),15698.00,37286.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Dry chillies,87.00,501.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Dry ginger,16.00,46.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Groundnut,6189.00,6344.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Jowar,125.00,186.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Lemon,30.00,185.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Maize,16616.00,47705.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Mango,38767.00,131536.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Mesta,4135.00,28233.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Moong(Green Gram),547.00,367.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Onion,79.00,1451.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Other Kharif pulses,19.00,
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,other oilseeds,6665.00,126982.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Papaya,457.00,46922.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Pome Granet,5.00,52.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Ragi,1488.00,1244.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Rice,119229.00,314526.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Sapota,131.00,1096.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Sesamum,12055.00,3532.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Small millets,124.00,88.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Sugarcane,14463.00,875345.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Tobacco,27.00,81.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Tomato,341.00,4903.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Turmeric,47.00,338.00
Andhra Pradesh,VIZIANAGARAM,2014,Kharif     ,Urad,510.00,523.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Arhar/Tur,28.00,23.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Brinjal,409.00,3928.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Cabbage,81.00,998.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Dry chillies,841.00,1606.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Gram,229.00,442.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Groundnut,2029.00,5056.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Horse-gram,4697.00,1630.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Jowar,5.00,23.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Maize,14358.00,110241.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Moong(Green Gram),14272.00,7850.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Niger seed,42.00,21.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Onion,199.00,3516.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Papaya,127.00,13039.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Ragi,726.00,1318.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Rice,5357.00,17314.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Sesamum,11006.00,2630.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Sunflower,6.00,6.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Sweet potato,40.00,441.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Tobacco,515.00,1548.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Tomato,550.00,7452.00
Andhra Pradesh,VIZIANAGARAM,2014,Rabi       ,Urad,17755.00,9890.00
Andhra Pradesh,VIZIANAGARAM,2014,Whole Year ,Coconut ,2534.00,14190000.00
Andhra Pradesh,VIZIANAGARAM,2014,Whole Year ,Rice,124586.00,331840.00
Andhra Pradesh,WEST GODAVARI,1997,Kharif     ,Arhar/Tur,500.00,100.00
Andhra Pradesh,WEST GODAVARI,1997,Kharif     ,Cotton(lint),3400.00,8200.00
Andhra Pradesh,WEST GODAVARI,1997,Kharif     ,Groundnut,500.00,400.00
Andhra Pradesh,WEST GODAVARI,1997,Kharif     ,Jowar,300.00,200.00
Andhra Pradesh,WEST GODAVARI,1997,Kharif     ,Maize,800.00,1400.00
Andhra Pradesh,WEST GODAVARI,1997,Kharif     ,Rice,247200.00,630400.00
Andhra Pradesh,WEST GODAVARI,1997,Kharif     ,Sesamum,1500.00,500.00
Andhra Pradesh,WEST GODAVARI,1997,Kharif     ,Sugarcane,27600.00,2156600.00
Andhra Pradesh,WEST GODAVARI,1997,Kharif     ,Sunflower,800.00,400.00
Andhra Pradesh,WEST GODAVARI,1997,Kharif     ,Tobacco,26300.00,32100.00
Andhra Pradesh,WEST GODAVARI,1997,Rabi       ,Dry chillies,5300.00,9800.00
Andhra Pradesh,WEST GODAVARI,1997,Rabi       ,Groundnut,4300.00,7700.00
Andhra Pradesh,WEST GODAVARI,1997,Rabi       ,Horse-gram,1100.00,300.00
Andhra Pradesh,WEST GODAVARI,1997,Rabi       ,Jowar,300.00,500.00
Andhra Pradesh,WEST GODAVARI,1997,Rabi       ,Maize,8900.00,33600.00
Andhra Pradesh,WEST GODAVARI,1997,Rabi       ,Moong(Green Gram),2700.00,1100.00
Andhra Pradesh,WEST GODAVARI,1997,Rabi       ,Rice,193600.00,678100.00
Andhra Pradesh,WEST GODAVARI,1997,Rabi       ,Urad,5800.00,1400.00
Andhra Pradesh,WEST GODAVARI,1998,Kharif     ,Arhar/Tur,200.00,200.00
Andhra Pradesh,WEST GODAVARI,1998,Kharif     ,Cotton(lint),3100.00,2400.00
Andhra Pradesh,WEST GODAVARI,1998,Kharif     ,Groundnut,700.00,400.00
Andhra Pradesh,WEST GODAVARI,1998,Kharif     ,Jowar,400.00,100.00
Andhra Pradesh,WEST GODAVARI,1998,Kharif     ,Maize,500.00,1100.00
Andhra Pradesh,WEST GODAVARI,1998,Kharif     ,Moong(Green Gram),100.00,
Andhra Pradesh,WEST GODAVARI,1998,Kharif     ,Rice,262000.00,646400.00
Andhra Pradesh,WEST GODAVARI,1998,Kharif     ,Sesamum,1400.00,500.00
Andhra Pradesh,WEST GODAVARI,1998,Kharif     ,Sunflower,700.00,600.00
Andhra Pradesh,WEST GODAVARI,1998,Kharif     ,Urad,200.00,100.00
Andhra Pradesh,WEST GODAVARI,1998,Rabi       ,Dry chillies,5700.00,10700.00
Andhra Pradesh,WEST GODAVARI,1998,Rabi       ,Groundnut,4300.00,6400.00
Andhra Pradesh,WEST GODAVARI,1998,Rabi       ,Horse-gram,1100.00,400.00
Andhra Pradesh,WEST GODAVARI,1998,Rabi       ,Jowar,100.00,100.00
Andhra Pradesh,WEST GODAVARI,1998,Rabi       ,Maize,9200.00,45800.00
Andhra Pradesh,WEST GODAVARI,1998,Rabi       ,Moong(Green Gram),2300.00,900.00
Andhra Pradesh,WEST GODAVARI,1998,Rabi       ,Rice,194300.00,849100.00
Andhra Pradesh,WEST GODAVARI,1998,Rabi       ,Urad,5800.00,2400.00
Andhra Pradesh,WEST GODAVARI,1998,Whole Year ,Sugarcane,29000.00,2321300.00
Andhra Pradesh,WEST GODAVARI,1998,Whole Year ,Tobacco,29200.00,42400.00
Andhra Pradesh,WEST GODAVARI,1999,Kharif     ,Cotton(lint),1546.00,2555.00
Andhra Pradesh,WEST GODAVARI,1999,Kharif     ,Groundnut,658.00,913.00
Andhra Pradesh,WEST GODAVARI,1999,Kharif     ,Horse-gram,33.00,15.00
Andhra Pradesh,WEST GODAVARI,1999,Kharif     ,Jowar,321.00,82.00
Andhra Pradesh,WEST GODAVARI,1999,Kharif     ,Maize,927.00,2634.00
Andhra Pradesh,WEST GODAVARI,1999,Kharif     ,Masoor,439.00,188.00
Andhra Pradesh,WEST GODAVARI,1999,Kharif     ,Moong(Green Gram),169.00,120.00
Andhra Pradesh,WEST GODAVARI,1999,Kharif     ,Rice,267083.00,685440.00
Andhra Pradesh,WEST GODAVARI,1999,Kharif     ,Sesamum,20.00,5.00
Andhra Pradesh,WEST GODAVARI,1999,Kharif     ,Sunflower,119.00,105.00
Andhra Pradesh,WEST GODAVARI,1999,Kharif     ,Urad,189.00,115.00
Andhra Pradesh,WEST GODAVARI,1999,Rabi       ,Gram,61.00,68.00
Andhra Pradesh,WEST GODAVARI,1999,Rabi       ,Groundnut,2818.00,4545.00
Andhra Pradesh,WEST GODAVARI,1999,Rabi       ,Horse-gram,824.00,398.00
Andhra Pradesh,WEST GODAVARI,1999,Rabi       ,Jowar,86.00,34.00
Andhra Pradesh,WEST GODAVARI,1999,Rabi       ,Maize,10974.00,53125.00
Andhra Pradesh,WEST GODAVARI,1999,Rabi       ,Moong(Green Gram),3859.00,996.00
Andhra Pradesh,WEST GODAVARI,1999,Rabi       ,Rice,193377.00,780930.00
Andhra Pradesh,WEST GODAVARI,1999,Rabi       ,Safflower,390.00,110.00
Andhra Pradesh,WEST GODAVARI,1999,Rabi       ,Sesamum,1023.00,353.00
Andhra Pradesh,WEST GODAVARI,1999,Rabi       ,Urad,4983.00,2955.00
Andhra Pradesh,WEST GODAVARI,1999,Whole Year ,Dry chillies,4488.00,6500.00
Andhra Pradesh,WEST GODAVARI,1999,Whole Year ,Sugarcane,30006.00,2892444.00
Andhra Pradesh,WEST GODAVARI,1999,Whole Year ,Tobacco,20308.00,22339.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Arhar/Tur,436.00,242.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Castor seed,276.00,84.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Cotton(lint),2028.00,3829.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Dry chillies,50.00,138.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Groundnut,790.00,1005.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Horse-gram,8.00,4.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Jowar,327.00,121.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Maize,2332.00,6073.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Moong(Green Gram),101.00,45.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Other Kharif pulses,146.00,62.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Rice,272901.00,794415.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Samai,72.00,31.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Sesamum,18.00,4.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Small millets,72.00,31.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Sunflower,343.00,488.00
Andhra Pradesh,WEST GODAVARI,2000,Kharif     ,Urad,151.00,9.00
Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,Arhar/Tur,256.00,142.00
Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,Dry chillies,5060.00,7428.00
Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,Gram,5.00,12.00
Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,Groundnut,3351.00,6444.00
Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,Horse-gram,245.00,52.00
Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,Jowar,21.00,18.00
Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,Maize,16357.00,88066.00
Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,Moong(Green Gram),3345.00,1121.00
Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,Other  Rabi pulses,1106.00,439.00
Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,other misc. pulses,293.00,39.00
Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,Rice,198764.00,858462.00
Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,Sesamum,612.00,168.00
Andhra Pradesh,WEST GODAVARI,2000,Rabi       ,Urad,5997.00,2351.00
Andhra Pradesh,WEST GODAVARI,2000,Whole Year ,Banana,8081.00,116102.00
Andhra Pradesh,WEST GODAVARI,2000,Whole Year ,Cashewnut,42702.00,8824.00
Andhra Pradesh,WEST GODAVARI,2000,Whole Year ,Coconut ,21657.00,250628448.00
Andhra Pradesh,WEST GODAVARI,2000,Whole Year ,Sugarcane,38177.00,2765821.00
Andhra Pradesh,WEST GODAVARI,2000,Whole Year ,Sweet potato,28.00,379.00
Andhra Pradesh,WEST GODAVARI,2000,Whole Year ,Tapioca,32.00,245.00
Andhra Pradesh,WEST GODAVARI,2000,Whole Year ,Tobacco,7168.00,15648.00
Andhra Pradesh,WEST GODAVARI,2000,Whole Year ,Turmeric,615.00,2761.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Arhar/Tur,182.00,106.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Castor seed,14.00,4.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Cotton(lint),3269.00,8538.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Dry chillies,40.00,145.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Groundnut,670.00,1126.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Jowar,324.00,185.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Maize,845.00,2259.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Moong(Green Gram),119.00,57.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Other Kharif pulses,48.00,28.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Rice,222720.00,576622.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Samai,24.00,12.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Sesamum,7.00,1.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Small millets,24.00,12.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Sunflower,437.00,494.00
Andhra Pradesh,WEST GODAVARI,2001,Kharif     ,Urad,540.00,195.00
Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Arhar/Tur,10.00,6.00
Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Dry chillies,4258.00,6149.00
Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Gram,6.00,11.00
Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Groundnut,2701.00,6237.00
Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Horse-gram,335.00,181.00
Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Jowar,1138.00,840.00
Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Maize,12639.00,81698.00
Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Moong(Green Gram),1975.00,602.00
Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Onion,1.00,16.00
Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Other  Rabi pulses,653.00,494.00
Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Rice,191480.00,896509.00
Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Sesamum,527.00,134.00
Andhra Pradesh,WEST GODAVARI,2001,Rabi       ,Urad,7335.00,4988.00
Andhra Pradesh,WEST GODAVARI,2001,Whole Year ,Banana,8264.00,99790.00
Andhra Pradesh,WEST GODAVARI,2001,Whole Year ,Cashewnut,42195.00,6854.00
Andhra Pradesh,WEST GODAVARI,2001,Whole Year ,Coconut ,22287.00,208041750.00
Andhra Pradesh,WEST GODAVARI,2001,Whole Year ,Sugarcane,32855.00,3070267.00
Andhra Pradesh,WEST GODAVARI,2001,Whole Year ,Sweet potato,13.00,173.00
Andhra Pradesh,WEST GODAVARI,2001,Whole Year ,Tobacco,22186.00,31477.00
Andhra Pradesh,WEST GODAVARI,2001,Whole Year ,Turmeric,263.00,1137.00
Andhra Pradesh,WEST GODAVARI,2002,Kharif     ,Arhar/Tur,245.00,86.00
Andhra Pradesh,WEST GODAVARI,2002,Kharif     ,Cotton(lint),940.00,1670.00
Andhra Pradesh,WEST GODAVARI,2002,Kharif     ,Dry chillies,22.00,43.00
Andhra Pradesh,WEST GODAVARI,2002,Kharif     ,Groundnut,155.00,242.00
Andhra Pradesh,WEST GODAVARI,2002,Kharif     ,Jowar,479.00,160.00
Andhra Pradesh,WEST GODAVARI,2002,Kharif     ,Maize,1457.00,1412.00
Andhra Pradesh,WEST GODAVARI,2002,Kharif     ,Moong(Green Gram),240.00,36.00
Andhra Pradesh,WEST GODAVARI,2002,Kharif     ,Rice,214554.00,659110.00
Andhra Pradesh,WEST GODAVARI,2002,Kharif     ,Sesamum,12.00,1.00
Andhra Pradesh,WEST GODAVARI,2002,Kharif     ,Sunflower,1610.00,1755.00
Andhra Pradesh,WEST GODAVARI,2002,Kharif     ,Urad,1909.00,99.00
Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,Arhar/Tur,82.00,29.00
Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,Dry chillies,3549.00,4766.00
Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,Gram,23.00,30.00
Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,Groundnut,2579.00,5114.00
Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,Horse-gram,236.00,87.00
Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,Jowar,1823.00,1461.00
Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,Maize,16683.00,119534.00
Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,Moong(Green Gram),6945.00,1771.00
Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,other oilseeds,4275.00,5305.00
Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,Rice,117074.00,506579.00
Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,Safflower,6.00,2.00
Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,Sesamum,1019.00,184.00
Andhra Pradesh,WEST GODAVARI,2002,Rabi       ,Urad,23873.00,13822.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Banana,5547.00,123149.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Beans & Mutter(Vegetable),439.00,2212.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Bhindi,669.00,1511.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Bottle Gourd,43.00,.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Brinjal,1258.00,16639.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Cabbage,36.00,.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Cashewnut,42464.00,2482.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Citrus Fruit,2893.00,5926.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Coconut ,22093.00,224101800.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Cucumber,175.00,.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Mango,20000.00,93638.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Orange,199.00,3534.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Other Fresh Fruits,644.00,2579.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Other Vegetables,2099.00,.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Papaya,15.00,1957.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Pome Fruit,633.00,2443.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Sugarcane,34992.00,2915988.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Sweet potato,11.00,119.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Tapioca,2.00,12.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Tobacco,19418.00,31870.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Tomato,317.00,2381.00
Andhra Pradesh,WEST GODAVARI,2002,Whole Year ,Turmeric,254.00,1362.00
Andhra Pradesh,WEST GODAVARI,2003,Kharif     ,Arhar/Tur,577.00,244.00
Andhra Pradesh,WEST GODAVARI,2003,Kharif     ,Bajra,75.00,102.00
Andhra Pradesh,WEST GODAVARI,2003,Kharif     ,Cotton(lint),3759.00,11189.00
Andhra Pradesh,WEST GODAVARI,2003,Kharif     ,Dry chillies,40.00,176.00
Andhra Pradesh,WEST GODAVARI,2003,Kharif     ,Groundnut,465.00,445.00
Andhra Pradesh,WEST GODAVARI,2003,Kharif     ,Jowar,430.00,1272.00
Andhra Pradesh,WEST GODAVARI,2003,Kharif     ,Maize,3124.00,5361.00
Andhra Pradesh,WEST GODAVARI,2003,Kharif     ,Moong(Green Gram),850.00,462.00
Andhra Pradesh,WEST GODAVARI,2003,Kharif     ,Rice,232235.00,812590.00
Andhra Pradesh,WEST GODAVARI,2003,Kharif     ,Sesamum,20.00,6.00
Andhra Pradesh,WEST GODAVARI,2003,Kharif     ,Sunflower,2966.00,3485.00
Andhra Pradesh,WEST GODAVARI,2003,Kharif     ,Urad,983.00,606.00
Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,Arhar/Tur,119.00,50.00
Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,Dry chillies,3734.00,4526.00
Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,Groundnut,2642.00,5345.00
Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,Horse-gram,394.00,213.00
Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,Jowar,1182.00,2220.00
Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,Maize,24694.00,142855.00
Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,Moong(Green Gram),6375.00,2155.00
Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,Other  Rabi pulses,12.00,2.00
Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,other oilseeds,4367.00,
Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,Ragi,10.00,18.00
Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,Rice,177983.00,867133.00
Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,Sesamum,2193.00,452.00
Andhra Pradesh,WEST GODAVARI,2003,Rabi       ,Urad,12077.00,4674.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Arecanut,9.00,6.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Banana,5712.00,24247.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Beans & Mutter(Vegetable),236.00,1615.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Bhindi,744.00,1667.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Bottle Gourd,33.00,.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Brinjal,1224.00,15643.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Cabbage,24.00,.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Cashewnut,41674.00,6068.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Citrus Fruit,2819.00,3450.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Coconut ,21985.00,226058352.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Cucumber,265.00,.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Mango,19342.00,66887.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Orange,205.00,3111.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Other Fresh Fruits,618.00,2966.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Other Vegetables,2492.00,.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Papaya,23.00,2089.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Pome Fruit,551.00,11931.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Sugarcane,32723.00,2991438.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Sweet potato,24.00,173.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Tobacco,21385.00,29953.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Tomato,310.00,3058.00
Andhra Pradesh,WEST GODAVARI,2003,Whole Year ,Turmeric,219.00,1351.00
Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Arhar/Tur,326.00,216.00
Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Bajra,65.00,71.00
Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Cotton(lint),8729.00,24852.00
Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Dry chillies,14.00,58.00
Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Groundnut,934.00,896.00
Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Jowar,380.00,203.00
Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Maize,2148.00,6345.00
Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Moong(Green Gram),158.00,59.00
Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Other Kharif pulses,11.00,4.00
Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Rice,244235.00,842122.00
Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Sunflower,2519.00,2254.00
Andhra Pradesh,WEST GODAVARI,2004,Kharif     ,Urad,189.00,91.00
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Arhar/Tur,7.00,5.00
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Dry chillies,2757.00,4759.00
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Groundnut,2981.00,7488.00
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Horse-gram,437.00,177.00
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Jowar,66.00,124.00
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Maize,21512.00,134988.00
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Moong(Green Gram),5992.00,3667.00
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Other  Rabi pulses,1297.00,284.00
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Rice,175761.00,807446.00
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Sesamum,772.00,182.00
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Sunflower,2517.00,2253.00
Andhra Pradesh,WEST GODAVARI,2004,Rabi       ,Urad,9829.00,6743.00
Andhra Pradesh,WEST GODAVARI,2004,Whole Year ,Banana,6051.00,156479.00
Andhra Pradesh,WEST GODAVARI,2004,Whole Year ,Cashewnut,40257.00,8934.00
Andhra Pradesh,WEST GODAVARI,2004,Whole Year ,Coconut ,21868.00,249596424.00
Andhra Pradesh,WEST GODAVARI,2004,Whole Year ,Sugarcane,33640.00,3030493.00
Andhra Pradesh,WEST GODAVARI,2004,Whole Year ,Sweet potato,20.00,183.00
Andhra Pradesh,WEST GODAVARI,2004,Whole Year ,Tobacco,18118.00,25840.00
